SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2bd1ad90f5d89ac15698b385ebcab8c8be152f5f,160,61.395,0,127,0,6.272,26,0,0
afb1e40cafbd906a4546ce0ee0074b08512d14c0,67,39.270,0,55,0,4.368,6,0,0
db5c93e9782ef6cbd44d1e9e6e041b299853e002,69,45.348,0,100,0,4.350,23,0,0
333c9f2293cbe97212b8fabcc9a3bc219232e78b,49,33.300,0,39,0,4.394,5,0,0
49576b5f522497d03be09eb33f4f941005a901da,50,39.854,0,70,0,4.345,6,0,0
9958526ed2b81f0a7fe7b5156903f6d86e936d16,50,39.575,0,70,0,4.319,6,0,0
ecec4f853f36df390e9f6dd61fea80eea9a32be0,69,46.260,0,105,0,4.365,23,0,0
4d71eb2effe2ce267883ef93769953cb7774632e,50,39.085,0,70,0,4.330,6,0,0
8990dc2c302f60eb79e6c545de9ad2d37c9107df,50,39.347,0,70,0,4.362,6,0,0
f01b9b668466d98deb64883fd06d580897d504a8,50,38.882,0,70,0,4.385,6,0,0
4fee6a49731b1b012ce3c80b127e346a077c4b52,14,16.228,0,2,0,4.369,0,0,0
f53aef5e060eefa9a9fb801b77b5361c8455cb03,69,46.345,0,101,0,4.338,23,0,0
244c1cf2dd499dfedb03d8cc8c5a8383bba17ba5,50,40.048,0,70,0,4.382,6,0,0
c91f51489b02346a0c04cdd3f7f843b66159454b,50,40.692,0,72,0,4.410,6,0,0
5c446a04d85dfc2407665749e5f0bf900dc02efe,50,40.270,0,71,0,4.360,6,0,0
f5cfdfb3393565ef83ab1fb873f457fcc4462556,50,40.215,0,71,0,4.393,6,0,0
b8833b5d05eddc80e97eb79d3801a8113a497658,50,40.051,0,71,0,4.380,6,0,0
71b0fe433782d307435406ec7e722f8af93535d1,0,4.566,0,0,0,4.380,0,0,0
df44c46419998c7717f372ea914e27d52766155d,69,47.127,0,104,0,4.422,24,0,0
37f59a36fa07a42ffd6c019b5bb0f55a729fb0db,50,40.070,0,72,0,4.375,7,0,0
sum,1116,777.928,0,1410,0,89.299,197,0,0
arith_mean,58.74,38.90,0,74.21,0,4.46,10.94,0,0
geo_mean,53.97,35.63,0,62.47,0,4.45,8.78,0,0
