SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
6cbb3f6b,160,119.343,0,214,1497,3.625,2,0,0
7c44c923,47,7.482,0,92,852,3.242,0,0,0
69328c8f,24,104.977,0,77,729,3.236,0,0,0
c472d45d,48,103.961,0,91,802,3.302,0,0,0
86b22734,4,6.560,0,44,190,3.268,0,0,0
58f6bdab,30,7.062,0,5,21,3.281,0,0,0
9c11a596,36,106.184,0,38,169,3.317,0,0,0
c7f22400,2,6.259,0,2,4,3.278,0,0,0
ba5b41e2,32,103.471,0,79,730,3.252,0,0,0
bcd1dc8d,47,104.866,0,86,752,3.173,0,0,0
42524d19,45,7.405,0,116,1273,3.316,0,0,0
efe49e8f,2,6.757,0,39,157,3.336,0,0,0
5a110fb4,27,261.447,0,111,1201,3.711,0,0,0
708ae28c,24,247.917,0,50,227,3.728,0,0,0
2fdba8f2,35,7.759,0,107,1208,3.856,0,0,0
55fc729f,1,8.134,0,50,223,3.774,0,0,0
c5f63d1f,3,7.215,0,3,14,3.763,0,0,0
26ab38a0,41,277.862,0,85,778,3.845,0,0,0
d2cebb56,54,289.927,0,130,1559,3.891,2,0,0
b3963ecd,44,7.956,0,15,84,3.838,0,0,0
sum,706,1792.544,0,1434,12470,70.032,4,0,0
arith_mean,35.30,89.63,0,71.70,623.50,3.50,2.00,0,0
geo_mean,19.56,33.45,0,44.77,293.90,3.49,2.00,0,0
