SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
bd5243156217183e1fac0f29f82a16bf83191a18,160,29.969,0,218,1331,3.143,3,0,0
cc78fad3acfbfc059aa105c24390b33bf5549fb0,0,4.118,0,0,0,2.721,0,0,0
3a26b4eef29893153bfb0e1ed0f8389ec9e5fdb6,160,30.498,0,13,28,2.686,3,0,0
c740e6b4c80ab9e6162a39dcc280b22429e0279b,160,28.966,0,1,1,2.668,3,0,0
ebf0f473e2af95c744d953e2a6dc95b6fc38e09b,0,3.970,0,0,0,2.703,0,0,0
c20a74f4ebc41a6318e6e3e77a5091f3d7ad105a,30,8.181,0,1,2,2.656,1,0,0
8e59e82e2223034b952d4c7ba7d07de1d732cf8c,44,10.460,0,22,71,2.719,1,0,0
4abc1c95f9ad92f1894c839ffad9e13b7afdf0a1,0,4.006,0,0,0,2.657,0,0,0
a5eedc48923a7d3a88d1e2696994e0e8cec20af4,37,10.303,0,10,26,2.675,1,0,0
11e3878768837c2263c73b698b1d1f5752be6de9,0,3.950,0,0,0,2.812,0,0,0
46dda6528dd6c26560673e827c2755e1afd20180,0,5.524,0,1,2,2.660,0,0,0
286a2eea43b630b9b281e4950b0e55f6184745d7,43,11.688,0,11,35,2.668,1,0,0
4aaa90ce4cde75bd650886ef51e4d9915dae48af,160,64.248,0,4,13,3.956,3,0,0
sum,794,215.881,0,281,1509,36.724,16,0,0
arith_mean,99.25,16.61,0,31.22,167.67,2.82,2.00,0,0
geo_mean,78.04,10.73,0,6.71,17.10,2.81,1.73,0,0
