SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,160,391.332,0,25,84,15.996,4,0,0
8d69c155,0,3.359,0,0,0,13.178,0,0,0
77b02e2d,30,266.299,0,8,14,13.367,0,0,0
4960b46c,0,3.416,0,0,0,2.330,0,0,0
78fc1d11,34,19.087,0,15,36,2.432,0,0,0
6f7fca41,160,13.472,0,18,49,2.354,0,0,0
4be3bb81,0,3.445,0,0,0,2.388,0,0,0
04729fec,15,5.748,0,16,32,2.343,0,0,0
5320774e,22,5.757,0,16,40,2.348,0,0,0
ec20f258,0,5.272,0,3,14,2.379,0,0,0
93b67534,0,3.487,0,0,0,2.406,0,0,0
754f4eef,160,15.755,0,43,148,2.446,0,0,0
e588a0a1,23,5.993,0,15,28,2.483,0,0,0
64961b16,4,5.572,0,1,2,2.571,0,0,0
d97a554b,35,11.130,0,32,84,2.507,0,0,0
077d2213,37,22.093,0,26,78,2.869,0,0,0
bcc0f708,24,6.871,0,13,29,2.861,0,0,0
298774c7,0,3.521,0,0,0,2.868,0,0,0
c82a1004,34,6.926,0,20,61,2.823,0,0,0
0dedb503,27,7.699,0,24,67,2.907,0,0,0
sum,765,806.234,0,275,766,85.856,4,0,0
arith_mean,54.64,40.31,0,18.33,51.07,4.29,4.00,0,0
geo_mean,34.67,10.04,0,13.89,36.19,3.28,4.00,0,0
