SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,160,378.609,0,25,84,15.996,4,0,0
8d69c155,0,3.239,0,0,0,13.178,0,0,0
77b02e2d,35,407.125,0,24,101,13.367,0,0,0
4960b46c,35,11.234,0,24,90,2.330,0,0,0
78fc1d11,38,15.433,0,29,184,2.432,0,0,0
6f7fca41,160,13.636,0,32,213,2.354,0,0,0
4be3bb81,0,3.438,0,0,0,2.388,0,0,0
04729fec,39,10.992,0,39,237,2.343,0,0,0
5320774e,39,11.603,0,42,258,2.348,0,0,0
ec20f258,39,11.011,0,39,255,2.379,0,0,0
93b67534,0,3.472,0,0,0,2.406,0,0,0
754f4eef,160,15.533,0,59,368,2.446,0,0,0
e588a0a1,41,11.762,0,58,357,2.483,0,0,0
64961b16,41,12.462,0,46,197,2.571,0,0,0
d97a554b,41,13.966,0,68,409,2.507,0,0,0
077d2213,43,17.356,0,72,460,2.869,0,0,0
bcc0f708,41,16.307,0,66,296,2.861,0,0,0
298774c7,0,3.697,0,0,0,2.868,0,0,0
c82a1004,41,17.468,0,72,466,2.823,0,0,0
0dedb503,41,18.066,0,75,484,2.907,0,0,0
sum,994,996.409,0,770,4459,85.856,4,0,0
arith_mean,62.12,49.82,0,48.12,278.69,4.29,4.00,0,0
geo_mean,51.31,14.65,0,44.48,243.39,3.28,4.00,0,0
