SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2ce183df,160,582.817,52,52,0,75.839,0,0,0
d5ecd6a6,0,4.210,52,0,0,78.921,0,0,0
11b2eca3,56,468.074,53,52,0,71.365,0,0,0
5aebde5b,51,11.190,53,51,0,3.498,0,0,0
sum,267,1066.291,210,155,0,229.623,0,0,0
arith_mean,89.00,266.57,52.50,51.67,-nan,57.41,-nan,-nan,-nan
geo_mean,77.02,59.87,52.50,51.66,-nan,34.96,-nan,-nan,-nan
