SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2ce183df,160,482.072,0,50,337,75.839,0,0,0
d5ecd6a6,0,5.222,0,0,0,78.921,0,0,0
11b2eca3,44,376.735,0,15,122,71.365,0,0,0
5aebde5b,31,20.338,0,5,11,3.498,0,0,0
sum,235,884.367,0,70,470,229.623,0,0,0
arith_mean,78.33,221.09,-nan,23.33,156.67,57.41,-nan,-nan,-nan
geo_mean,60.21,66.27,-nan,15.54,76.76,34.96,-nan,-nan,-nan
