SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
da54a632,160,8.388,0,18,0,0,0,0,0
04bfe16c,0,8.513,0,13,0,0,0,0,0
298e66df,0,8.671,0,15,0,0,0,0,0
f8665dde,4,8.862,0,3,0,0,0,0,0
db8c3ccd,160,340.737,0,22,0,0,0,0,0
sum,324,375.171,0,71,0,0,0,0,0
arith_mean,108.00,75.03,0,14.20,0,0,0,0,0
geo_mean,46.78,17.96,0,11.83,0,0,0,0,0
