SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
da54a632,160,9.851,18,18,0,3.433,0,0,0
04bfe16c,4,11.762,18,10,0,4.852,0,0,0
298e66df,30,11.510,19,12,0,3.017,0,0,0
f8665dde,4,8.104,19,1,0,2.967,0,0,0
db8c3ccd,160,176.620,22,22,0,33.099,0,0,0
sum,358,217.847,96,63,0,47.368,0,0,0
arith_mean,71.60,43.57,19.20,12.60,-nan,9.47,-nan,-nan,-nan
geo_mean,26.18,18.04,19.15,8.62,-nan,5.48,-nan,-nan,-nan
