SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
1c8eee49,0,5.335,0,0,0,4.289,0,0,0
9d959559,0,4.847,0,0,0,3.888,0,0,0
a1046580,0,4.742,0,0,0,3.755,0,0,0
52b38be4,0,4.817,0,0,0,3.869,0,0,0
ca540c89,0,4.704,0,0,0,3.868,0,0,0
63b4146e,0,4.641,0,0,0,3.863,0,0,0
3e70db07,0,4.901,0,0,0,3.868,0,0,0
9239196a,0,4.855,0,0,0,3.915,0,0,0
64450ebb,0,5.120,0,0,0,3.803,0,0,0
1cbfa35e,0,4.998,0,0,0,3.917,0,0,0
af9f79d9,0,5.071,0,0,0,3.849,0,0,0
a516ec69,0,5.031,0,0,0,3.899,0,0,0
16b9d23e,0,4.870,0,0,0,3.902,0,0,0
a3cd7c9e,0,2.979,0,0,0,4.016,0,0,0
945fbb8d,0,4.967,0,0,0,3.868,0,0,0
56022074,0,4.937,0,0,0,3.909,0,0,0
4d8d667e,0,4.892,0,0,0,3.879,0,0,0
bbca52f9,0,5.120,0,0,0,3.890,0,0,0
41439694,0,4.834,0,0,0,3.935,0,0,0
ab12dcc1,0,5.275,0,0,0,4.298,0,0,0
sum,0,96.936,0,0,0,78.480,0,0,0
arith_mean,0,4.85,0,0,0,3.92,0,0,0
geo_mean,0,4.82,0,0,0,3.92,0,0,0
