SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
1c8eee49,160,27.631,0,64,531,4.289,3,0,0
9d959559,1,7.825,0,15,92,3.888,0,0,0
a1046580,28,8.081,0,14,96,3.755,0,0,0
52b38be4,26,18.950,0,17,95,3.869,0,0,0
ca540c89,3,6.941,0,3,6,3.868,0,0,0
63b4146e,28,8.231,0,14,88,3.863,0,0,0
3e70db07,18,8.068,0,13,81,3.868,0,0,0
9239196a,4,7.297,0,10,77,3.915,0,0,0
64450ebb,0,6.563,0,8,97,3.803,0,0,0
1cbfa35e,0,6.624,0,25,205,3.917,0,0,0
af9f79d9,0,6.813,0,21,118,3.849,0,0,0
a516ec69,6,8.378,0,18,132,3.899,0,0,0
16b9d23e,1,7.777,0,16,99,3.902,0,0,0
a3cd7c9e,0,3.679,0,0,0,4.016,0,0,0
945fbb8d,2,7.277,0,13,79,3.868,0,0,0
56022074,29,8.808,0,12,96,3.909,1,0,0
4d8d667e,5,7.965,0,10,93,3.879,0,0,0
bbca52f9,2,7.254,0,13,81,3.890,0,0,0
41439694,25,8.248,0,5,19,3.935,0,0,0
ab12dcc1,4,8.164,0,11,82,4.298,0,0,0
sum,342,180.574,0,302,2167,78.480,4,0,0
arith_mean,21.38,9.03,0,15.89,114.05,3.92,2.00,0,0
geo_mean,7.93,8.22,0,13.10,84.42,3.92,1.73,0,0
