SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
1c8eee49,160,27.648,0,64,531,4.289,3,0,0
9d959559,30,16.859,0,15,92,3.888,0,0,0
a1046580,45,7.804,0,38,507,3.755,2,0,0
52b38be4,30,18.965,0,17,95,3.869,0,0,0
ca540c89,18,8.087,0,3,6,3.868,0,0,0
63b4146e,31,7.865,0,14,88,3.863,0,0,0
3e70db07,30,7.832,0,13,81,3.868,0,0,0
9239196a,23,7.688,0,10,77,3.915,0,0,0
64450ebb,45,10.744,0,37,487,3.803,0,0,0
1cbfa35e,45,24.236,0,40,514,3.917,0,0,0
af9f79d9,45,28.182,0,40,529,3.849,1,0,0
a516ec69,45,8.440,0,38,514,3.899,2,0,0
16b9d23e,32,8.277,0,16,99,3.902,2,0,0
a3cd7c9e,0,3.736,0,0,0,4.016,0,0,0
945fbb8d,32,8.254,0,13,79,3.868,2,0,0
56022074,31,8.381,0,12,96,3.909,2,0,0
4d8d667e,45,8.138,0,37,514,3.879,0,0,0
bbca52f9,45,8.360,0,37,523,3.890,2,0,0
41439694,28,8.022,0,5,19,3.935,0,0,0
ab12dcc1,31,8.468,0,11,82,4.298,2,0,0
sum,791,235.986,0,460,4933,78.480,18,0,0
arith_mean,41.63,11.80,0,24.21,259.63,3.92,2.00,0,0
geo_mean,36.82,10.24,0,18.68,147.73,3.92,1.94,0,0
