SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
1c8eee49,160,27.701,0,64,531,4.289,3,0,0
9d959559,46,25.055,0,50,397,3.888,3,0,0
a1046580,46,25.325,0,49,392,3.755,3,0,0
52b38be4,47,24.630,0,52,421,3.869,3,0,0
ca540c89,45,25.246,0,24,97,3.868,1,0,0
63b4146e,47,24.962,0,49,391,3.863,3,0,0
3e70db07,47,25.229,0,49,392,3.868,3,0,0
9239196a,47,26.004,0,49,399,3.915,3,0,0
64450ebb,47,26.204,0,55,439,3.803,3,0,0
1cbfa35e,47,26.067,0,57,516,3.917,3,0,0
af9f79d9,47,26.364,0,53,446,3.849,3,0,0
a516ec69,47,27.016,0,53,452,3.899,3,0,0
16b9d23e,47,27.192,0,52,420,3.902,3,0,0
a3cd7c9e,0,3.742,0,0,0,4.016,0,0,0
945fbb8d,47,32.061,0,49,401,3.868,3,0,0
56022074,47,27.570,0,46,402,3.909,3,0,0
4d8d667e,47,27.158,0,46,400,3.879,3,0,0
bbca52f9,47,27.347,0,46,393,3.890,3,0,0
41439694,47,31.147,0,44,320,3.935,3,0,0
ab12dcc1,47,26.745,0,46,392,4.298,3,0,0
sum,1002,512.765,0,933,7601,78.480,55,0,0
arith_mean,52.74,25.64,0,49.11,400.05,3.92,2.89,0,0
geo_mean,49.90,24.23,0,48.37,383.88,3.92,2.83,0,0
