SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
96b2f21d,160,14.832,0,22,237,2.783,0,0,0
4fddd6d7,1,5.239,0,1,2,2.426,0,0,0
418a1e7b,23,5.443,0,1,1,2.503,0,0,0
721c28e6,0,5.233,0,0,0,2.390,0,0,0
d66a71f7,160,14.884,0,1,8,2.391,0,0,0
6373d176,39,9.699,0,3,5,2.481,0,0,0
bc6ee4fe,39,6.960,0,3,5,2.484,0,0,0
96284293,1,5.199,0,1,1,2.538,0,0,0
6ae5bfdb,23,5.518,0,1,1,2.541,0,0,0
b0a0f225,23,5.599,0,1,1,2.573,0,0,0
a08b598f,0,3.715,0,0,0,2.514,0,0,0
f37f8990,39,7.025,0,3,6,2.431,0,0,0
573ddeed,32,7.398,0,1,8,2.451,0,0,0
93f865dc,23,5.400,0,1,1,2.512,0,0,0
4a710099,23,5.341,0,1,1,2.492,0,0,0
19a16806,39,7.528,0,3,14,2.620,0,0,0
dff59b93,160,15.172,0,1,1,2.456,0,0,0
0ae2846a,23,5.893,0,1,1,2.489,0,0,0
39697872,39,7.276,0,3,18,2.511,0,0,0
97b7d4ca,20,5.316,0,1,2,2.519,0,0,0
sum,867,148.670,0,49,313,50.105,0,0,0
arith_mean,48.17,7.43,0,2.72,17.39,2.51,0,0,0
geo_mean,26.25,6.85,0,1.61,3.31,2.50,0,0,0
