SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
96b2f21d,0,11.514,0,0,0,2.783,0,0,0
4fddd6d7,0,13.830,0,0,0,2.426,0,0,0
418a1e7b,0,11.332,0,0,0,2.503,0,0,0
721c28e6,0,12.751,0,0,0,2.390,0,0,0
d66a71f7,0,14.234,0,0,0,2.391,0,0,0
6373d176,0,20.917,0,0,0,2.481,0,0,0
bc6ee4fe,0,14.117,0,0,0,2.484,0,0,0
96284293,0,12.450,0,0,0,2.538,0,0,0
6ae5bfdb,0,15.642,0,0,0,2.541,0,0,0
b0a0f225,0,14.392,0,0,0,2.573,0,0,0
a08b598f,0,13.538,0,0,0,2.514,0,0,0
f37f8990,0,14.242,0,0,0,2.431,0,0,0
573ddeed,0,13.857,0,0,0,2.451,0,0,0
93f865dc,0,14.607,0,0,0,2.512,0,0,0
4a710099,0,14.751,0,0,0,2.492,0,0,0
19a16806,0,14.594,0,0,0,2.620,0,0,0
dff59b93,0,14.258,0,0,0,2.456,0,0,0
0ae2846a,0,14.508,0,0,0,2.489,0,0,0
39697872,0,15.009,0,0,0,2.511,0,0,0
97b7d4ca,0,14.815,0,0,0,2.519,0,0,0
sum,0,285.358,0,0,0,50.105,0,0,0
arith_mean,0,14.27,0,0,0,2.51,0,0,0
geo_mean,0,14.16,0,0,0,2.50,0,0,0
