SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
96b2f21d,160,16.563,22,22,0,2.783,0,0,0
4fddd6d7,1,6.034,22,1,0,2.426,0,0,0
418a1e7b,23,6.164,22,1,0,2.503,0,0,0
721c28e6,160,17.328,22,3,0,2.390,0,0,0
d66a71f7,160,15.450,22,3,0,2.391,0,0,0
6373d176,39,9.985,22,3,0,2.481,0,0,0
bc6ee4fe,39,7.742,22,3,0,2.484,0,0,0
96284293,1,6.112,22,1,0,2.538,0,0,0
6ae5bfdb,23,6.318,22,1,0,2.541,0,0,0
b0a0f225,23,6.340,22,1,0,2.573,0,0,0
a08b598f,0,3.204,22,0,0,2.514,0,0,0
f37f8990,39,7.632,22,3,0,2.431,0,0,0
573ddeed,39,8.270,22,3,0,2.451,0,0,0
93f865dc,23,6.274,22,1,0,2.512,0,0,0
4a710099,23,6.203,22,1,0,2.492,0,0,0
19a16806,39,8.074,22,3,0,2.620,0,0,0
dff59b93,160,17.642,22,1,0,2.456,0,0,0
0ae2846a,23,6.092,22,1,0,2.489,0,0,0
39697872,39,8.589,22,22,0,2.511,0,0,0
97b7d4ca,20,6.556,23,1,0,2.519,0,0,0
sum,1034,176.572,441,75,0,50.105,0,0,0
arith_mean,54.42,8.83,22.05,3.95,0,2.51,0,0,0
geo_mean,29.17,8.02,22.05,2.08,0,2.50,0,0,0
