SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
095f7f50,160,126.353,0,16,63,4.662,42,0,0
aab22fc4,0,7.220,0,1,4,4.044,0,0,0
8add94fc,0,3.450,0,0,0,4.110,0,0,0
ca74f47d,0,7.346,0,7,25,4.160,0,0,0
5fd00d64,0,8.046,0,7,29,4.287,0,0,0
1a2e12c8,13,211.335,0,7,25,4.561,24,0,0
ca65459f,0,3.452,0,0,0,4.588,0,0,0
0b9ede25,160,140.601,0,1,5,4.562,47,0,0
36f84631,160,140.988,0,2,11,4.583,46,0,0
b0306567,24,363.338,0,8,33,4.736,25,0,0
d53a11b8,160,158.441,0,6,29,5.546,47,0,0
667755b0,0,8.718,0,12,40,5.479,0,0,0
sum,677,1179.288,0,67,264,55.318,231,0,0
arith_mean,112.83,98.27,0,6.70,26.40,4.61,38.50,0,0
geo_mean,76.75,32.42,0,4.79,19.87,4.59,36.99,0,0
