SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
095f7f50,160,127.165,0,16,63,4.662,42,0,0
aab22fc4,0,6.499,0,1,4,4.044,0,0,0
8add94fc,0,3.436,0,0,0,4.110,0,0,0
ca74f47d,0,6.662,0,7,25,4.160,0,0,0
5fd00d64,0,7.247,0,7,29,4.287,0,0,0
1a2e12c8,13,210.711,0,7,25,4.561,24,0,0
ca65459f,0,3.408,0,0,0,4.588,0,0,0
0b9ede25,160,137.027,0,1,5,4.562,47,0,0
36f84631,160,137.503,0,2,11,4.583,46,0,0
b0306567,24,362.796,0,8,33,4.736,24,0,0
d53a11b8,160,156.916,0,6,29,5.546,47,0,0
667755b0,0,8.001,0,12,40,5.479,0,0,0
sum,677,1167.371,0,67,264,55.318,230,0,0
arith_mean,112.83,97.28,0,6.70,26.40,4.61,38.33,0,0
geo_mean,76.75,31.18,0,4.79,19.87,4.59,36.74,0,0
