SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
095f7f50,160,134.162,0,16,63,4.662,44,0,0
aab22fc4,0,12.109,0,1,4,4.044,0,0,0
8add94fc,0,5.991,0,0,0,4.110,0,0,0
ca74f47d,0,12.476,0,7,25,4.160,0,0,0
5fd00d64,0,12.668,0,7,29,4.287,0,0,0
1a2e12c8,13,63.242,0,7,25,4.561,24,0,0
ca65459f,0,6.659,0,0,0,4.588,0,0,0
0b9ede25,160,148.874,0,1,5,4.562,49,0,0
36f84631,160,150.060,0,2,11,4.583,48,0,0
b0306567,24,94.455,0,8,33,4.736,26,0,0
d53a11b8,160,134.659,0,6,29,5.546,48,0,0
667755b0,0,14.147,0,12,40,5.479,0,0,0
sum,677,789.502,0,67,264,55.318,239,0,0
arith_mean,112.83,65.79,0,6.70,26.40,4.61,39.83,0,0
geo_mean,76.75,34.25,0,4.79,19.87,4.59,38.18,0,0
