SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,160,381.079,0,25,84,15.996,4,0,0
8d69c155,0,3.197,0,0,0,13.178,0,0,0
77b02e2d,35,153.382,0,8,33,13.367,0,0,0
4960b46c,18,5.063,0,2,8,2.330,0,0,0
78fc1d11,35,10.644,0,17,68,2.432,0,0,0
6f7fca41,160,13.110,0,18,72,2.354,0,0,0
4be3bb81,0,3.332,0,0,0,2.388,0,0,0
04729fec,19,5.508,0,16,60,2.343,0,0,0
5320774e,29,5.510,0,16,63,2.348,0,0,0
ec20f258,3,5.268,0,3,15,2.379,0,0,0
93b67534,0,3.541,0,0,0,2.406,0,0,0
754f4eef,160,15.008,0,46,233,2.446,0,0,0
e588a0a1,27,5.620,0,17,72,2.483,0,0,0
64961b16,4,5.221,0,1,2,2.571,0,0,0
d97a554b,35,6.975,0,32,127,2.507,0,0,0
077d2213,42,10.502,0,26,118,2.869,0,0,0
bcc0f708,34,6.587,0,13,29,2.861,0,0,0
298774c7,0,3.733,0,0,0,2.868,0,0,0
c82a1004,34,6.852,0,20,97,2.823,0,0,0
0dedb503,35,7.007,0,24,125,2.907,0,0,0
sum,830,657.139,0,284,1206,85.856,4,0,0
arith_mean,51.88,32.86,0,17.75,75.38,4.29,4.00,0,0
geo_mean,31.54,8.89,0,12.56,48.96,3.28,4.00,0,0
