SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,160,397.604,26,26,0,15.996,4,0,0
8d69c155,0,2.769,26,0,0,13.178,0,0,0
77b02e2d,35,402.490,28,23,0,13.367,0,0,0
4960b46c,35,16.716,26,23,0,2.330,0,0,0
78fc1d11,35,17.086,29,27,0,2.432,0,0,0
6f7fca41,160,12.452,34,31,0,2.354,0,0,0
4be3bb81,0,2.982,33,0,0,2.388,0,0,0
04729fec,39,13.464,44,38,0,2.343,0,0,0
5320774e,39,12.509,48,41,0,2.348,0,0,0
ec20f258,3,5.994,45,3,0,2.379,0,0,0
93b67534,0,2.885,45,0,0,2.406,0,0,0
754f4eef,160,14.939,68,58,0,2.446,0,0,0
e588a0a1,41,14.032,61,58,0,2.483,0,0,0
64961b16,41,14.999,60,52,0,2.571,0,0,0
d97a554b,41,14.167,72,67,0,2.507,0,0,0
077d2213,43,20.091,74,70,0,2.869,0,0,0
bcc0f708,41,18.510,74,68,0,2.861,0,0,0
298774c7,0,3.053,74,0,0,2.868,0,0,0
c82a1004,41,17.923,79,71,0,2.823,0,0,0
0dedb503,41,20.684,80,74,0,2.907,0,0,0
sum,955,1025.349,1026,730,0,85.856,4,0,0
arith_mean,59.69,51.27,51.30,45.62,0,4.29,4.00,0,0
geo_mean,43.49,14.81,47.30,37.57,0,3.28,4.00,0,0
