SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,160,396.445,0,25,84,0,4,0,0
8d69c155,0,8.370,0,0,0,0,0,0,0
77b02e2d,30,395.399,0,24,101,0,0,0,0
4960b46c,18,9.772,0,24,90,0,0,0,0
78fc1d11,34,19.218,0,29,184,0,0,0,0
6f7fca41,160,15.812,0,32,213,0,0,0,0
4be3bb81,0,6.733,0,0,0,0,0,0,0
04729fec,15,14.702,0,39,237,0,0,0,0
5320774e,25,15.666,0,42,258,0,0,0,0
ec20f258,3,193.300,0,39,255,0,0,0,0
93b67534,0,7.387,0,0,0,0,0,0,0
754f4eef,160,19.275,0,59,368,0,0,0,0
e588a0a1,25,15.980,0,58,357,0,0,0,0
64961b16,4,10.544,0,46,197,0,0,0,0
d97a554b,37,20.201,0,68,409,0,0,0,0
077d2213,40,22.133,0,72,460,0,0,0,0
bcc0f708,24,20.627,0,66,296,0,0,0,0
298774c7,0,7.646,0,0,0,0,0,0,0
c82a1004,34,22.387,0,72,466,0,0,0,0
0dedb503,35,22.374,0,75,484,0,0,0,0
sum,804,1243.971,0,770,4459,0,4,0,0
arith_mean,50.25,62.20,0,48.12,278.69,0,4.00,0,0
geo_mean,29.65,22.38,0,44.48,243.39,0,4.00,0,0
