SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,0,373.772,0,0,0,15.996,4,0,0
8d69c155,0,382.370,0,0,0,13.178,0,0,0
77b02e2d,0,396.408,0,0,0,13.367,0,0,0
4960b46c,0,14.529,0,0,0,2.330,0,0,0
78fc1d11,0,15.337,0,0,0,2.432,0,0,0
6f7fca41,0,10.955,0,0,0,2.354,0,0,0
4be3bb81,0,10.928,0,0,0,2.388,0,0,0
04729fec,0,12.118,0,0,0,2.343,0,0,0
5320774e,0,11.271,0,0,0,2.348,0,0,0
ec20f258,0,11.609,0,0,0,2.379,0,0,0
93b67534,0,12.140,0,0,0,2.406,0,0,0
754f4eef,0,13.335,0,0,0,2.446,0,0,0
e588a0a1,0,13.047,0,0,0,2.483,0,0,0
64961b16,0,12.816,0,0,0,2.571,0,0,0
d97a554b,0,12.982,0,0,0,2.507,0,0,0
077d2213,0,17.209,0,0,0,2.869,0,0,0
bcc0f708,0,17.897,0,0,0,2.861,0,0,0
298774c7,0,17.410,0,0,0,2.868,0,0,0
c82a1004,0,18.895,0,0,0,2.823,0,0,0
0dedb503,0,16.965,0,0,0,2.907,0,0,0
sum,0,1391.993,0,0,0,85.856,4,0,0
arith_mean,0,69.60,0,0,0,4.29,4.00,0,0
geo_mean,0,22.81,0,0,0,3.28,4.00,0,0
