SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,160,596.435,0,25,84,0,6,0,0
8d69c155,0,8.153,0,0,0,0,0,0,0
77b02e2d,30,458.136,0,24,101,0,0,0,0
4960b46c,18,9.890,0,24,90,0,0,0,0
78fc1d11,34,24.858,0,29,184,0,0,0,0
6f7fca41,160,18.332,0,32,213,0,2,0,0
4be3bb81,0,6.001,0,0,0,0,0,0,0
04729fec,15,15.001,0,39,237,0,0,0,0
5320774e,25,16.526,0,42,258,0,0,0,0
ec20f258,3,9.728,0,39,255,0,0,0,0
93b67534,0,6.517,0,0,0,0,0,0,0
754f4eef,160,22.962,0,59,368,0,2,0,0
e588a0a1,25,16.706,0,58,357,0,0,0,0
64961b16,4,10.476,0,46,197,0,0,0,0
d97a554b,37,18.649,0,68,409,0,0,0,0
077d2213,40,25.800,0,72,460,0,0,0,0
bcc0f708,24,22.985,0,66,296,0,0,0,0
298774c7,0,6.840,0,0,0,0,0,0,0
c82a1004,34,26.912,0,72,466,0,0,0,0
0dedb503,35,24.537,0,75,484,0,0,0,0
sum,804,1345.444,0,770,4459,0,10,0,0
arith_mean,50.25,67.27,0,48.12,278.69,0,3.33,0,0
geo_mean,29.65,20.60,0,44.48,243.39,0,2.88,0,0
