SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,0,569.369,0,0,0,0,4,0,0
8d69c155,0,2.152,0,0,0,0,0,0,0
77b02e2d,0,567.592,0,0,0,0,4,0,0
4960b46c,0,2.405,0,0,0,0,0,0,0
78fc1d11,0,22.643,0,0,0,0,0,0,0
6f7fca41,0,14.072,0,0,0,0,0,0,0
4be3bb81,0,2.660,0,0,0,0,0,0,0
04729fec,0,14.313,0,0,0,0,0,0,0
5320774e,0,14.875,0,0,0,0,0,0,0
ec20f258,0,15.087,0,0,0,0,0,0,0
93b67534,0,2.572,0,0,0,0,0,0,0
754f4eef,0,15.881,0,0,0,0,0,0,0
e588a0a1,0,4.876,0,0,0,0,0,0,0
64961b16,0,6.723,0,0,0,0,0,0,0
d97a554b,0,14.431,0,0,0,0,0,0,0
077d2213,0,21.005,0,0,0,0,0,0,0
bcc0f708,0,24.769,0,0,0,0,0,0,0
298774c7,0,2.409,0,0,0,0,0,0,0
c82a1004,0,21.414,0,0,0,0,0,0,0
0dedb503,0,20.927,0,0,0,0,0,0,0
sum,0,1360.175,0,0,0,0,8,0,0
arith_mean,0,68.01,0,0,0,0,4.00,0,0
geo_mean,0,13.64,0,0,0,0,4.00,0,0
