SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
bb439097,160,153.703,0,77,578,8.799,6,0,0
9f652e7a,160,159.200,0,4,10,5.329,6,0,0
f7cb9b91,28,10.819,0,1,1,5.252,0,0,0
3afb0a43,30,10.812,0,7,7,5.503,0,0,0
dd00c81c,0,4.472,0,0,0,5.549,0,0,0
96c13096,43,9.499,0,3,9,5.377,0,0,0
04698b21,0,4.389,0,0,0,5.147,0,0,0
1fd0a702,35,9.758,0,1,1,5.394,0,0,0
d77a3cfd,40,10.925,0,3,5,5.506,0,0,0
ed4fa984,40,10.272,0,8,16,5.309,0,0,0
094c2cb4,28,9.793,0,2,2,5.505,0,0,0
014cc932,40,10.774,0,10,98,5.406,0,0,0
427bb666,40,9.476,0,3,5,5.563,0,0,0
eb052c36,43,9.261,0,3,8,5.124,0,0,0
e060e937,17,9.818,0,1,2,5.670,0,0,0
d75e3d25,40,9.675,0,2,2,5.559,0,0,0
9909973e,40,10.939,0,2,2,6.339,0,0,0
bf213349,40,9.634,0,2,2,5.339,0,0,0
81f94cd4,42,10.210,0,5,19,5.127,0,0,0
5162ef9a,48,27.876,0,16,145,5.948,0,0,0
sum,914,501.305,0,150,912,112.745,12,0,0
arith_mean,50.78,25.07,-nan,8.33,50.67,5.64,6.00,-nan,-nan
geo_mean,42.66,12.86,-nan,3.71,7.75,5.60,6.00,-nan,-nan
