project,|MOP|,|VMS|,|VMS\MOP|,|VMS\CLASSES_ps3cl|,|CLASSES_ps3cl\VMS|,|VMS\FINE_ps3cl|,|FINE_ps3cl\VMS|,|VMS\HyRTS_ps3cl|,|HyRTS_ps3cl\VMS|,|VMS\HyRTS-S_ps3cl|,|HyRTS-S_ps3cl\VMS|,|VMS\METHODS_ps3cl|,|METHODS_ps3cl\VMS|,|VMS\METHODS-F_ps3cl|,|METHODS-F_ps3cl\VMS|,|VMS\METHODS-FA_ps3cl|,|METHODS-FA_ps3cl\VMS|,|VMS\METHODS-S_ps3cl|,|METHODS-S_ps3cl\VMS|
java-uuid-generator,4,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
twitter-korean-text,23,3,0,0,14,0,14,0,20,0,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,24,0,24
TurkishSpellChecker,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
td-ameritrade-client,0,0,0,0,16,0,56,0,29,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,26,0,26,0,32,0,32,0,42,0,42
jpoker,0,0,0,0,6,0,6,0,156,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,6,0,6,0,6,0,10,0,10
jmxeval,0,0,0,0,2,0,6,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,13,0,13,0,38,0,34
contentful.java,0,0,0,0,11,0,97,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,40,0,41,0,11,0,12,0,15,0,15
banking-swift-messages-java,0,0,0,0,14,0,14,0,25,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,15,0,15
visearch-sdk-java,0,0,0,0,118,0,97,0,72,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,8,0,17,0,8,0,23,0,23
smartystreets-java-sdk,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,8,0,8,0,9,0,9,0,18,0,18
sensitive-word,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16
id-generator,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sum,28,6,0,3,184,3,306,3,378,3,396,0,12,0,12,0,12,0,12
arith_mean,9.33,2.00,0,1.50,23.00,1.50,38.25,1.50,42.00,1.50,44.00,0,12.00,0,12.00,0,12.00,0,12.00
geo_mean,4.51,1.82,0,1.41,10.49,1.41,22.22,1.41,24.88,1.41,24.96,0,12.00,0,12.00,0,12.00,0,12.00
