project,|MOP|,|VMS|,|VMS\MOP|,|VMS\CLASSES_ps3cl|,|CLASSES_ps3cl\VMS|,|VMS\FINE_ps3cl|,|FINE_ps3cl\VMS|,|VMS\HyRTS_ps3cl|,|HyRTS_ps3cl\VMS|,|VMS\HyRTS-S_ps3cl|,|HyRTS-S_ps3cl\VMS|,|VMS\METHODS_ps3cl|,|METHODS_ps3cl\VMS|,|VMS\METHODS-F_ps3cl|,|METHODS-F_ps3cl\VMS|,|VMS\METHODS-FA_ps3cl|,|METHODS-FA_ps3cl\VMS|,|VMS\METHODS-S_ps3cl|,|METHODS-S_ps3cl\VMS|
TurkishDeasciifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rxjava-slf4j,20,2,0,0,17,2,0,2,0,2,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
elasticsearch-graphite-plugin,325,127,1,1,136,127,0,127,0,127,0,1,73,1,73,1,73,1,73,1,73,1,73,1,73,1,73,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0
javapoet,180,9,0,0,162,9,0,9,0,9,0,0,18,0,17,0,9,0,7,0,9,0,0,0,0,0,7,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
btree4j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messenger4j,0,0,0,0,10,0,113,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,16,0,16,0,14,0,14,0,18,0,17
CoralME,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,4,0,4,0,6,0,6
wd.java,0,0,0,0,478,0,476,0,564,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,57,0,87,0,84,0,84,0,56,0,91,0,90
petscii-bbs,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
jcunit,0,0,0,0,10,0,10,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,6,0,6,0,10,0,10
asciidoclet,0,0,0,0,9,0,126,0,129,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,24,0,24,0,24,0,24,0,24,0,30,0,32
vowpal-wabbit-java,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
client-encryption-java,0,0,0,0,12,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dble,0,0,0,0,162,0,162,0,143,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sum,,,,,,,,,,,,,,,,,,,
arith_mean,175.00,46.00,1.00,1.00,91.36,46.00,130.50,46.00,143.83,46.00,144.83,1.00,30.67,1.00,30.33,1.00,27.67,1.00,27.00
geo_mean,105.37,13.17,1.00,1.00,27.29,13.17,48.86,13.17,43.73,13.17,41.40,1.00,10.95,1.00,10.75,1.00,8.69,1.00,7.99
