project,|MOP|,|VMS|,|VMS\MOP|,|VMS\CLASSES_ps1c|,|CLASSES_ps1c\VMS|,|VMS\FINE_ps1c|,|FINE_ps1c\VMS|,|VMS\HyRTS_ps1c|,|HyRTS_ps1c\VMS|,|VMS\HyRTS-S_ps1c|,|HyRTS-S_ps1c\VMS|,|VMS\METHODS_ps1c|,|METHODS_ps1c\VMS|,|VMS\METHODS-F_ps1c|,|METHODS-F_ps1c\VMS|,|VMS\METHODS-FA_ps1c|,|METHODS-FA_ps1c\VMS|,|VMS\METHODS-S_ps1c|,|METHODS-S_ps1c\VMS|
TurkishDeasciifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rxjava-slf4j,20,2,0,0,17,2,0,2,0,2,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
elasticsearch-graphite-plugin,325,127,1,1,136,127,0,127,0,127,0,1,112,1,113,1,89,1,81,1,89,1,81,1,80,1,80,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0
javapoet,180,9,0,0,162,9,0,9,0,9,0,0,151,0,150,0,142,0,127,0,142,0,127,0,119,0,127,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
btree4j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messenger4j,0,0,0,0,10,0,113,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17,0,17,0,14,0,14,0,18,0,17
CoralME,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,8,0,4,0,4,0,12,0,12
wd.java,0,0,0,0,478,0,476,0,564,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,291,0,534,0,533,0,84,0,57,0,180,0,180
petscii-bbs,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,2,0,2,0,0,0,0
jcunit,0,0,0,0,10,0,10,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,12,0,12,0,6,0,6,0,10,0,10
asciidoclet,0,0,0,0,9,0,126,0,129,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,114,0,184,0,184,0,68,0,68,0,123,0,145
vowpal-wabbit-java,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
client-encryption-java,0,0,0,0,12,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,98,0,100,0,100,0,65,0,65,0,88,0,88
dble,0,0,0,0,162,0,162,0,143,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,156,0,139,0,139,0,86,0,86,0,87,0,87
sum,,,,,,,,,,,,,,,,,,,
arith_mean,175.00,46.00,1.00,1.00,91.36,46.00,130.50,46.00,143.83,46.00,144.83,1.00,88.00,1.00,88.00,1.00,77.33,1.00,69.67
geo_mean,105.37,13.17,1.00,1.00,27.29,13.17,48.86,13.17,43.73,13.17,41.40,1.00,25.67,1.00,25.69,1.00,23.29,1.00,21.75
