SHA,|MOP|,|VMS|,|VMS\MOP|,|VMS\STARTS|,|STARTS\VMS|,|VMS\FINE_STARTS|,|FINE_STARTS\VMS|,|VMS\EKSTAZI|,|EKSTAZI\VMS|,|VMS\FINE_EKSTAZI|,|FINE_EKSTAZI\VMS|,|VMS\CLASSES_ps1c|,|CLASSES_ps1c\VMS|,|VMS\FINE_ps1c|,|FINE_ps1c\VMS|,|VMS\HyRTS_ps1c|,|HyRTS_ps1c\VMS|,|VMS\HyRTS-S_ps1c|,|HyRTS-S_ps1c\VMS|,|VMS\METHODS_ps1c|,|METHODS_ps1c\VMS|,|VMS\METHODS-F_ps1c|,|METHODS-F_ps1c\VMS|,|VMS\METHODS-FA_ps1c|,|METHODS-FA_ps1c\VMS|,|VMS\METHODS-S_ps1c|,|METHODS-S_ps1c\VMS|,|VMS\STARTS+CLASSES_ps1c|,|STARTS+CLASSES_ps1c\VMS|,|VMS\FINE_STARTS+CLASSES_ps1c|,|FINE_STARTS+CLASSES_ps1c\VMS|,|VMS\EKSTAZI+CLASSES_ps1c|,|EKSTAZI+CLASSES_ps1c\VMS|,|VMS\FINE_EKSTAZI+CLASSES_ps1c|,|FINE_EKSTAZI+CLASSES_ps1c\VMS|,|VMS\STARTS+METHODS-S_ps1c|,|STARTS+METHODS-S_ps1c\VMS|,|VMS\FINE_STARTS+METHODS-S_ps1c|,|FINE_STARTS+METHODS-S_ps1c\VMS|,|VMS\EKSTAZI+METHODS-S_ps1c|,|EKSTAZI+METHODS-S_ps1c\VMS|,|VMS\FINE_EKSTAZI+METHODS-S_ps1c|,|FINE_EKSTAZI+METHODS-S_ps1c\VMS|
fd7232206d6eddb19da1eefd3163e28392652706,47,48,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,1,2
e866c2c822cc73ae0726a1ab035aca850739ee26,47,0,0,0,47,0,47,0,47,0,47,0,37,0,37,0,37,0,23,0,32,0,23,0,23,0,23,0,37,0,37,0,37,0,37,0,23,0,23,0,23,0,23
783caf7c448142fb9fd044e849ebba3c8af7564d,47,0,0,0,47,0,47,0,47,0,47,0,47,0,48,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,50,0,49
fabc0a73fb216922607afd377e2bb686dd1d265f,47,0,0,0,47,0,47,0,47,0,47,0,37,0,37,0,37,0,32,0,37,0,32,0,32,0,32,0,37,0,37,0,37,0,37,0,32,0,32,0,32,0,32
a6696849b3dc766d5ccbf0d6c66f24ee6dfeaccd,48,1,0,0,47,0,47,0,47,0,47,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37
0a9b673a204e46dfd02ea8a45ad64660da8e37b4,47,0,0,0,47,0,47,0,47,0,47,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,38,0,37,0,37,0,37,0,37,0,37
4aeb92f4e5417e0602a644d8970f28e0753e5c77,47,0,0,0,47,0,47,0,47,0,47,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,38,0,37
7a7327a72bb2f291fcda307fd4aa674fbb22eb73,47,0,0,0,47,0,47,0,47,0,47,0,37,0,37,0,37,0,38,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37
7c0fd98f5b15c7fd9e2273238946d75e22dca8ff,47,0,0,0,47,0,47,0,47,0,47,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37
fafa343c95af2c30b759c5b8b9a929933d37bf8a,47,0,0,0,47,0,47,0,47,0,47,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37
