SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
095f7f50,160,142.836,16,16,0,4.662,42,0,0
aab22fc4,0,7.250,16,2,0,4.044,0,0,0
8add94fc,0,2.899,16,0,0,4.110,0,0,0
ca74f47d,2,13.852,17,11,0,4.160,12,0,0
5fd00d64,2,13.974,19,13,0,4.287,12,0,0
1a2e12c8,15,62.466,20,15,0,4.561,36,0,0
ca65459f,0,2.957,20,0,0,4.588,0,0,0
0b9ede25,160,157.396,20,2,0,4.562,47,0,0
36f84631,160,157.493,21,3,0,4.583,46,0,0
b0306567,24,96.430,24,6,0,4.736,25,0,0
d53a11b8,160,170.811,25,1,0,5.546,47,0,0
667755b0,0,8.838,29,4,0,5.479,0,0,0
sum,683,837.202,243,73,0,55.318,267,0,0
arith_mean,85.38,69.77,20.25,7.30,0,4.61,33.38,0,0
geo_mean,31.39,29.22,19.90,5.01,0,4.59,29.37,0,0
