SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
095f7f50,0,142.796,0,0,0,4.662,41,0,0
aab22fc4,0,140.085,0,0,0,4.044,4,0,0
8add94fc,0,138.993,0,0,0,4.110,3,0,0
ca74f47d,0,142.845,0,0,0,4.160,4,0,0
5fd00d64,0,143.713,0,0,0,4.287,5,0,0
1a2e12c8,0,149.436,0,0,0,4.561,4,0,0
ca65459f,0,150.336,0,0,0,4.588,4,0,0
0b9ede25,0,154.285,0,0,0,4.562,7,0,0
36f84631,0,154.564,0,0,0,4.583,20,0,0
b0306567,0,160.251,0,0,0,4.736,4,0,0
d53a11b8,0,169.571,0,0,0,5.546,5,0,0
667755b0,0,187.611,0,0,0,5.479,4,0,0
sum,0,1834.486,0,0,0,55.318,105,0,0
arith_mean,0,152.87,0,0,0,4.61,8.75,0,0
geo_mean,0,152.31,0,0,0,4.59,5.90,0,0
