SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
095f7f50,160,125.956,0,16,63,4.662,42,0,0
aab22fc4,0,6.468,0,1,4,4.044,0,0,0
8add94fc,0,3.429,0,0,0,4.110,0,0,0
ca74f47d,0,6.621,0,10,57,4.160,0,0,0
5fd00d64,2,13.651,0,11,65,4.287,12,0,0
1a2e12c8,13,54.802,0,12,69,4.561,24,0,0
ca65459f,0,3.402,0,0,0,4.588,0,0,0
0b9ede25,160,135.731,0,1,5,4.562,47,0,0
36f84631,160,137.290,0,3,14,4.583,46,0,0
b0306567,24,84.422,0,11,54,4.736,25,0,0
d53a11b8,160,150.730,0,7,38,5.546,47,0,0
667755b0,0,7.995,0,14,58,5.479,0,0,0
sum,679,730.497,0,86,427,55.318,243,0,0
arith_mean,97.00,60.87,0,8.60,42.70,4.61,34.71,0,0
geo_mean,45.58,25.86,0,6.07,29.71,4.59,31.49,0,0
