SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
0f575248,160,14.468,0,14,55,4.148,0,0,0
f403aa4b,0,4.072,0,0,0,2.288,0,0,0
4e169da8,160,14.569,0,11,52,2.286,0,0,0
98374a1d,25,15.348,0,11,36,2.470,0,0,0
0f9d2bec,160,12.640,0,12,41,3.841,0,0,0
81d13994,20,13.351,0,11,41,2.245,0,0,0
fa9348d5,160,13.758,0,10,75,2.388,0,0,0
2128d6c7,34,11.350,0,27,137,3.889,0,0,0
579a98c6,26,11.720,0,26,148,3.349,0,0,0
e1af5864,0,4.470,0,0,0,2.840,0,0,0
3c41f4e6,3,9.220,0,26,147,2.563,0,0,0
dcd15522,19,12.179,0,22,120,2.645,0,0,0
98a58450,160,14.020,0,33,189,2.992,0,0,0
0dd5fb28,160,11.020,0,24,99,2.422,0,0,0
376aa7df,0,11.250,0,23,96,4.655,0,0,0
f45cb0be,160,13.723,0,32,198,4.648,0,0,0
09f827e2,0,15.987,0,0,0,3.956,0,0,0
8b4d0d45,22,13.283,0,44,258,3.381,0,0,0
57822a00,160,16.932,0,33,209,4.542,0,0,0
b75e47ab,0,7.467,0,33,136,3.285,0,0,0
sum,1429,240.827,0,392,2037,64.833,0,0,0
arith_mean,95.27,12.04,-nan,23.06,119.82,3.24,-nan,-nan,-nan
geo_mean,57.34,11.37,-nan,20.78,101.13,3.14,-nan,-nan,-nan
