SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
8965c51c,160,112.678,0,7,67,17.422,63,0,0
cd786038,35,66.269,0,3,16,16.937,16,0,0
1b55c7b0,2,23.639,0,1,8,17.847,0,0,0
f5b69109,160,121.100,0,7,89,17.522,58,0,0
32fcefb9,160,139.426,0,7,105,27.448,22,0,0
31530c7d,160,139.504,0,4,76,27.212,16,0,0
61eb2cc8,160,158.474,0,7,98,27.260,19,0,0
158c5e27,160,172.516,0,4,77,31.292,21,0,0
sum,997,933.606,0,40,536,182.940,215,0,0
arith_mean,124.62,116.70,0,5.00,67.00,22.87,30.71,0,0
geo_mean,76.51,101.61,0,4.29,51.03,22.19,26.08,0,0
