SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
7eff5259543ef6f0253df935c4c075fdbfa9c45d,160,18.909,123,123,0,3.551,1,0,0
5f9e38160ccc9c39acace864868d27ac95c0d5c7,43,14.049,124,116,0,2.839,0,0,0
b4e68d5cc97e689b19f63dff32bb65e3b64e81dd,43,13.712,122,97,0,2.773,0,0,0
418685bfa734830f263bd78cd60d67cd35e03f70,43,13.288,122,96,0,2.818,0,0,0
2f585d1823d3822cd6475f7ae0e855a3a4a01880,43,13.897,125,101,0,2.763,0,0,0
a1796c630a5a04dc8845902b0858404cd8666691,43,13.522,127,98,0,2.856,0,0,0
57ad5b208e7233bd3bee4f1bc1dc91533215ce09,43,13.306,127,98,0,2.812,0,0,0
b47a4f6d7be0820c731dcfadad11288ce11669c2,43,14.216,128,112,0,2.837,0,0,0
820bf04bd3946d1b1c25c3ac75934f4cfde0e7bd,0,6.069,128,0,0,2.840,0,0,0
08fb362983edd2b0be133a00b65860cf26a6a09b,43,13.390,128,101,0,2.822,0,0,0
f8f2e92b874d391ff0a9fe2bec9a5c2610e8833d,43,14.126,131,125,0,2.810,0,0,0
6b129102006eada7fb403cd3bd58af3c729e2bc6,43,11.695,131,110,0,2.775,0,0,0
d84a02c655376859b3ce7794b958d0101e4aeeb7,43,13.476,131,114,0,2.860,0,0,0
2c2fe42a3828193f2f90339a32500400f21380d8,43,11.624,131,109,0,2.840,0,0,0
2280dd1fc46a37bb725a02cb5ab2d27a74cb4f08,43,13.996,139,129,0,2.795,0,0,0
443cc3b7a131b127cfc7ca87c7ef8a8789892d0d,43,13.684,131,120,0,2.884,0,0,0
7f5bf50b5d32feae5194211517b96612cb249618,43,14.282,138,135,0,2.821,0,0,0
83a8dfc65102c3b8931ceb7c72364b1b579ce5fb,0,6.078,137,0,0,2.837,0,0,0
3b23fc31ab415304d24ad84956d4ff8f5bf15011,160,21.156,155,151,0,3.145,5,0,0
4d1659e781f21561c3ec0e7b6e68c0668dee2d0f,43,14.589,153,132,0,3.109,0,0,0
sum,1008,269.064,2631,2067,0,57.787,6,0,0
arith_mean,56.00,13.45,131.55,114.83,0,2.89,3.00,0,0
geo_mean,49.76,12.98,131.27,113.88,0,2.88,2.24,0,0
