SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
217db4c0b2f1791ca4f22ab8c1b01d476073e7d2,160,75.443,0,95,521,6.374,1,0,0
eaa19527f19574b8092c5f459c401307d693b21e,160,65.332,0,10,19,4.332,1,0,0
0c41c0bb1def5c9e0042d7d0ca91f511a661aaf8,23,10.240,0,12,24,4.416,0,0,0
4144dd7979d6ec6094277b0d24ee8d7b387b2f4b,160,72.696,0,17,33,5.053,1,0,0
be23c3112b0f5934b93039dc3617d85f5ec86ce6,24,10.494,0,3,12,4.320,0,0,0
66eeff41db4770c1a4d16e82634dc4b5050405d2,0,9.060,0,2,3,4.202,0,0,0
0feea3bf328a33f8f7c6947d7345f29e6fe2331d,0,8.321,0,2,3,4.588,0,0,0
97d082473ab4213047ef6883e6e2f57b7d54419f,0,9.961,0,2,3,4.243,0,0,0
ca9f3d013a624f6980daf2db01ffe852f046741d,25,10.910,0,5,16,4.175,0,0,0
bc7cd9e91a9bfaba0c91fc152ad65ee9063de7ce,0,8.718,0,2,3,4.242,0,0,0
63c56465264cb5d5a60e1cb2635ee1432fc46bd1,16,13.356,0,3,5,4.409,0,0,0
d50289d33b91e720643849ace60230ff23d5475b,18,9.794,0,2,6,4.534,0,0,0
d6cd0c7658c8ae67e42887b40eb53b82ff1171a9,18,11.685,0,8,26,4.282,0,0,0
ad827705db67eef6551c819bd9ea1b89eff672e0,2,8.571,0,7,26,4.527,0,0,0
80b49db935d9c982b8f35f017f2a4b1dda41d009,0,8.129,0,1,1,4.874,0,0,0
a1ff9fa55e36b9c7c12e04fed2149689a622d185,160,76.185,0,2,2,5.123,1,0,0
755ee2863d73b80261dcbbdbb74f2e9cd7d5da97,160,68.512,0,1,1,4.903,1,0,0
438aaeeae2128d9bf6f4e7db2236bb8d61f32f44,160,73.906,0,7,11,4.848,1,0,0
sum,1086,551.313,0,181,715,83.445,6,0,0
arith_mean,83.54,30.63,-nan,10.06,39.72,4.64,1.00,-nan,-nan
geo_mean,44.12,19.09,-nan,4.27,8.51,4.61,1.00,-nan,-nan
