SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
06863c54,160,104.845,0,69,283,4.600,20,0,0
af8d8ea7,47,9.518,0,44,239,3.983,0,0,0
80ef8bb2,42,9.848,0,22,139,3.947,0,0,0
2c82ff16,42,9.450,0,21,131,11.804,0,0,0
848b6abc,26,9.727,0,21,130,4.067,0,0,0
d380d95e,26,9.552,0,22,134,4.066,0,0,0
f68dd1db,43,10.252,0,31,199,4.029,0,0,0
53b965df,34,9.606,0,26,165,4.037,0,0,0
c6abf79b,42,10.149,0,24,165,4.046,0,0,0
7b41635a,44,10.087,0,31,197,4.124,1,0,0
a6986119,44,9.607,0,57,320,4.083,0,0,0
20acc8ff,43,9.203,0,29,181,4.094,1,0,0
2beed862,27,8.267,0,24,160,4.096,0,0,0
eb9cf858,6,8.336,0,2,3,4.313,0,0,0
d2285ff1,5,8.118,0,1,1,4.094,0,0,0
7d53c1a6,26,8.570,0,19,132,4.303,0,0,0
43bccc8b,43,8.693,0,30,189,4.268,0,0,0
fd519999,25,8.749,0,15,45,4.093,0,0,0
7405247e,38,9.008,0,3,5,4.123,1,0,0
91fb76da,,0,,,,0,0,,
sum,,271.585,,,,86.170,23,,
arith_mean,40.16,14.29,0,25.84,148.32,4.54,5.75,0,0
geo_mean,31.99,10.50,0,18.10,83.92,4.36,2.11,0,0
