SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
bb439097,160,179.755,0,77,0,8.799,6,0,0
9f652e7a,160,157.329,0,58,0,5.329,6,0,0
f7cb9b91,48,135.140,0,58,0,5.252,6,0,0
3afb0a43,53,146.868,0,68,0,5.503,6,0,0
dd00c81c,0,4.177,0,0,0,5.549,0,0,0
96c13096,48,125.628,0,61,0,5.377,6,0,0
04698b21,0,4.147,0,0,0,5.147,0,0,0
1fd0a702,48,131.988,0,58,0,5.394,6,0,0
d77a3cfd,48,124.563,0,58,0,5.506,6,0,0
ed4fa984,48,126.916,0,58,0,5.309,6,0,0
094c2cb4,48,120.671,0,58,0,5.505,6,0,0
014cc932,48,128.200,0,58,0,5.406,6,0,0
427bb666,48,129.756,0,58,0,5.563,6,0,0
eb052c36,48,127.300,0,58,0,5.124,6,0,0
e060e937,48,130.583,0,58,0,5.670,6,0,0
d75e3d25,48,141.691,0,58,0,5.559,6,0,0
9909973e,48,138.663,0,58,0,6.339,6,0,0
bf213349,48,133.066,0,58,0,5.339,6,0,0
81f94cd4,48,128.925,0,61,0,5.127,6,0,0
5162ef9a,53,155.698,0,68,0,5.948,6,0,0
sum,1098,2471.064,0,1089,0,112.745,108,0,0
arith_mean,61.00,123.55,-nan,60.50,-nan,5.64,6.00,-nan,-nan
geo_mean,55.48,96.05,-nan,60.31,-nan,5.60,6.00,-nan,-nan
