SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
181e276c75b4f462f61b6da22d27b00f9cc33f07,160,45.863,0,47,244,3.782,3,0,0
161f2f7f90a8784f4b0b11e4e139b93af10fdb0a,35,7.029,0,7,12,3.213,2,0,0
c8604865909de5e56c16ecb7bbecd379321056fb,33,5.935,0,13,90,3.206,0,0,0
44ee9f4f1f3d49780f88ef74ec7aa501e3eb2d89,30,6.215,0,4,11,3.242,0,0,0
40f8adc677d2155262cbad6e1771833c2ad33e4f,30,7.177,0,4,7,4.213,0,0,0
1a881c5da7e341ba0530640499800b20ddd8067a,33,7.441,0,6,10,4.184,2,0,0
1429119c504bb39eb00254d80008e7df5e388319,16,7.088,0,1,4,4.190,0,0,0
sum,337,86.748,0,82,378,26.030,7,0,0
arith_mean,48.14,12.39,0,11.71,54.00,3.72,2.33,0,0
geo_mean,36.59,8.92,0,6.34,18.74,3.69,2.29,0,0
