SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2f90181f,160,39.357,0,71,0,3.258,2,0,0
2a3c92b8,0,8.099,0,3,0,2.703,0,0,0
c2fa911b,15,16.560,0,15,0,2.715,6,0,0
99469303,0,8.089,0,3,0,2.686,0,0,0
77f71a8a,0,37.497,0,0,0,2.774,8,0,0
cd7e52a5,0,8.168,0,3,0,2.677,0,0,0
dffe3f09,14,17.465,0,6,0,2.721,0,0,0
14e4619a,17,36.280,0,7,0,3.988,0,0,0
8ffb32eb,15,34.743,0,7,0,3.933,0,0,0
a3651a88,1,10.483,0,3,0,3.878,0,0,0
9064563e,0,9.030,0,3,0,3.865,0,0,0
27f23b6e,1,11.574,0,3,0,3.946,0,0,0
a90fc406,1,11.575,0,44,0,3.945,0,0,0
a4d084cb,1,11.280,0,5,0,3.861,0,0,0
97f1e8f7,1,11.083,0,3,0,3.823,0,0,0
a154125d,0,9.634,0,29,0,3.851,0,0,0
79f65f89,0,53.811,0,0,0,4.018,8,0,0
f8508b40,15,22.327,0,9,0,4.010,6,0,0
bcc947ae,0,9.463,0,29,0,3.864,0,0,0
499e0588,0,9.380,0,29,0,3.945,0,0,0
sum,241,375.898,0,272,0,70.461,30,0,0
arith_mean,21.91,18.79,0,15.11,0,3.52,6.00,0,0
geo_mean,5.46,15.26,0,8.27,0,3.48,5.40,0,0
