SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2f90181f,160,34.111,0,71,329,3.258,0,0,0
2a3c92b8,0,5.404,0,2,15,2.703,0,0,0
c2fa911b,15,6.124,0,6,22,2.715,6,0,0
99469303,0,5.145,0,2,11,2.686,0,0,0
77f71a8a,0,3.557,0,0,0,2.774,0,0,0
cd7e52a5,0,5.325,0,2,15,2.677,0,0,0
dffe3f09,14,5.764,0,3,20,2.721,0,0,0
14e4619a,17,94.429,0,4,23,3.988,0,0,0
8ffb32eb,0,6.679,0,3,14,3.933,0,0,0
a3651a88,1,6.531,0,2,15,3.878,0,0,0
9064563e,0,6.022,0,1,1,3.865,0,0,0
27f23b6e,1,6.762,0,2,16,3.946,0,0,0
a90fc406,0,6.598,0,19,68,3.945,0,0,0
a4d084cb,1,6.855,0,4,33,3.861,0,0,0
97f1e8f7,0,6.508,0,3,6,3.823,0,0,0
a154125d,0,6.397,0,2,19,3.851,0,0,0
79f65f89,0,3.792,0,0,0,4.018,0,0,0
f8508b40,15,7.102,0,4,8,4.010,4,0,0
bcc947ae,0,6.404,0,2,15,3.864,0,0,0
499e0588,0,6.240,0,2,14,3.945,0,0,0
sum,224,235.749,0,134,644,70.461,10,0,0
arith_mean,28.00,11.79,0,7.44,35.78,3.52,5.00,0,0
geo_mean,7.36,7.36,0,3.39,16.84,3.48,4.90,0,0
