SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2f90181f,160,36.317,0,71,329,3.258,0,0,0
2a3c92b8,1,5.798,0,5,24,2.703,0,0,0
c2fa911b,20,15.931,0,24,110,2.715,6,0,0
99469303,1,5.915,0,3,16,2.686,0,0,0
77f71a8a,0,3.428,0,0,0,2.774,0,0,0
cd7e52a5,1,5.688,0,5,24,2.677,0,0,0
dffe3f09,17,16.650,0,9,45,2.721,0,0,0
14e4619a,18,27.886,0,9,53,3.988,0,0,0
8ffb32eb,18,27.636,0,7,37,3.933,0,0,0
a3651a88,2,7.348,0,5,24,3.878,0,0,0
9064563e,2,7.521,0,3,10,3.865,0,0,0
27f23b6e,2,7.378,0,5,25,3.946,0,0,0
a90fc406,19,15.335,0,44,190,3.945,6,0,0
a4d084cb,2,7.581,0,7,44,3.861,0,0,0
97f1e8f7,2,7.560,0,3,22,3.823,0,0,0
a154125d,24,16.752,0,50,235,3.851,0,0,0
79f65f89,0,3.722,0,0,0,4.018,0,0,0
f8508b40,17,16.064,0,9,41,4.010,6,0,0
bcc947ae,16,27.368,0,29,124,3.864,0,0,0
499e0588,16,30.968,0,29,123,3.945,0,0,0
sum,338,292.846,0,317,1476,70.461,18,0,0
arith_mean,18.78,14.64,0,17.61,82.00,3.52,6.00,0,0
geo_mean,6.86,11.45,0,10.36,50.63,3.48,6.00,0,0
