SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2f90181f,160,35.924,0,71,329,3.258,0,0,0
2a3c92b8,1,5.538,0,2,17,2.703,0,0,0
c2fa911b,17,5.882,0,6,40,2.715,6,0,0
99469303,0,5.306,0,2,11,2.686,0,0,0
77f71a8a,0,3.613,0,0,0,2.774,0,0,0
cd7e52a5,1,5.596,0,2,17,2.677,0,0,0
dffe3f09,17,5.965,0,3,25,2.721,0,0,0
14e4619a,18,20.070,0,4,29,3.988,0,0,0
8ffb32eb,0,6.635,0,3,14,3.933,0,0,0
a3651a88,2,6.728,0,2,17,3.878,0,0,0
9064563e,0,6.243,0,1,1,3.865,0,0,0
27f23b6e,2,6.623,0,2,18,3.946,0,0,0
a90fc406,0,6.684,0,19,68,3.945,0,0,0
a4d084cb,2,6.723,0,4,37,3.861,0,0,0
97f1e8f7,0,6.637,0,3,6,3.823,0,0,0
a154125d,1,6.917,0,2,21,3.851,0,0,0
79f65f89,0,3.799,0,0,0,4.018,0,0,0
f8508b40,15,7.085,0,4,8,4.010,6,0,0
bcc947ae,0,6.590,0,2,15,3.864,0,0,0
499e0588,0,6.674,0,2,14,3.945,0,0,0
sum,236,165.232,0,134,687,70.461,12,0,0
arith_mean,21.45,8.26,0,7.44,38.17,3.52,6.00,0,0
geo_mean,5.34,6.94,0,3.39,18.57,3.48,6.00,0,0
