SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
06033035f09c662020ffe0300983697c78d3039a,160,-322.945,0,307,2987,-79.685,0,0,0
sum,160,-322.945,0,307,2987,-79.685,0,0,0
arith_mean,160.00,0,0,307.00,2987.00,0,0,0,0
geo_mean,160.00,0,0,307.00,2987.00,0,0,0,0
