SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
217e6001,160,104.750,0,55,0,10.542,4,0,0
3e69d214,64,83.768,0,48,0,9.960,0,0,0
7b78f286,64,83.961,0,40,0,10.154,0,0,0
0c9f308d,64,86.386,0,49,0,10.378,0,0,0
0af2a93d,64,84.863,0,49,0,9.932,0,0,0
e9fb3765,64,83.380,0,47,0,10.091,0,0,0
336c3606,64,87.332,0,47,0,10.003,0,0,0
b2359669,62,86.063,0,36,0,10.061,0,0,0
3c3cacae,64,87.623,0,39,0,10.022,0,0,0
f644d2aa,160,469.161,0,48,0,53.095,4,0,0
9bde2024,64,84.912,0,48,0,10.384,0,0,0
1e2f159b,64,81.421,0,39,0,10.469,1,0,0
0092942a,64,81.640,0,39,0,10.633,1,0,0
99c4d396,160,102.013,0,1,0,10.872,6,0,0
8f4fce7f,60,85.857,0,30,0,10.721,1,0,0
84d3184d,160,105.362,0,56,0,11.033,6,0,0
940d5723,160,112.030,0,50,0,11.216,6,0,0
7d262a11,160,110.769,0,29,0,10.751,6,0,0
sum,1722,2021.291,0,750,0,230.317,35,0,0
arith_mean,95.67,112.29,0,41.67,0,12.80,3.89,0,0
geo_mean,86.40,99.41,0,35.15,0,11.40,3.02,0,0
