SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
beb456490aab88954c846cb31ffaf4212e387995,160,79.909,0,80,788,7.705,6,0,0
8a7d0ec477dce966830f315c8b4e70d7676d3718,0,16.148,0,13,63,7.013,0,0,0
2c7a4986827cb794a9cec3982de99976ebbb771e,27,43.977,0,39,367,6.981,4,0,0
ad5ae728c1dc296e74a480738b3a4473ebf13bc4,7,24.789,0,39,401,7.039,0,0,0
7716b6ffb4dc28a03470b50d27a98c8883f70f76,7,24.634,0,45,544,6.974,0,0,0
95175a7a907be4dd60f62e6fabf1242e33af93da,24,41.725,0,38,377,7.018,2,0,0
12cca7c57116e25ec93fef24dc024e4e8effd448,15,36.250,0,3,13,6.929,0,0,0
8591b5996aac1ce6c385a784ff6b7a1d61d6430c,1,18.014,0,3,8,7.000,0,0,0
d8c2e0683d348c33deffeb57846792c371c6e1c2,15,35.703,0,2,12,6.994,0,0,0
afcebefe261fe13c9aeac03bd7a0595f407588a5,24,33.575,0,25,256,6.991,2,0,0
03395a7ebbb9455a002a82ecaf53c85da0ba4be7,16,29.803,0,34,309,6.981,0,0,0
565124f83b7c48c60e769ef94ca2a36218bf6a76,15,40.733,0,46,476,6.967,3,0,0
8bf5209eb763dcf70e0728de373634c751eabb80,25,47.046,0,45,408,7.011,2,0,0
8536559ce22fe964b945763d74b8e264da105051,17,29.231,0,31,270,7.063,0,0,0
1a70ec45bb122651de65e1a93e5eae6ab0951e07,0,17.569,0,54,555,7.094,0,0,0
ef1dcb6a1da1d04e97130eb0048e798ab028bb4e,0,17.327,0,21,86,7.081,0,0,0
a69c7752709e4bc01b4fe54d03640d618bd8785d,26,39.840,0,42,369,7.002,2,0,0
1a81cd369f7d2477ef5792b4055a10a0bcf124ce,26,39.708,0,42,375,7.073,2,0,0
9da5157a8b9c1c668ce85b2baacc8e410d21c4c3,28,40.041,0,42,377,7.094,6,0,0
2a5452de27ab86040dd0f17f4fda371bea121599,28,39.984,0,42,384,7.004,6,0,0
sum,461,696.006,0,686,6438,141.014,35,0,0
arith_mean,27.12,34.80,0,34.30,321.90,7.05,3.50,0,0
geo_mean,17.59,32.22,0,25.04,196.57,7.05,3.10,0,0
