SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
e46fcbb0,160,661.032,482,482,0,0,3,0,0
086211b2,47,319.583,482,308,0,0,2,0,0
a2277fcb,48,371.404,402,303,0,0,2,0,0
a584486c,39,29.190,359,33,0,0,2,0,0
sum,294,1381.209,1725,1126,0,0,9,0,0
arith_mean,73.50,345.30,431.25,281.50,0,0,2.25,0,0
geo_mean,61.25,218.76,427.91,196.29,0,0,2.21,0,0
