SHA,|MOP|,|VMS|,|VMS\MOP|,|VMS\CLASSES_ps3cl|,|CLASSES_ps3cl\VMS|,|VMS\FINE_ps3cl|,|FINE_ps3cl\VMS|,|VMS\HyRTS_ps3cl|,|HyRTS_ps3cl\VMS|,|VMS\HyRTS-S_ps3cl|,|HyRTS-S_ps3cl\VMS|,|VMS\METHODS_ps3cl|,|METHODS_ps3cl\VMS|,|VMS\METHODS-F_ps3cl|,|METHODS-F_ps3cl\VMS|,|VMS\METHODS-FA_ps3cl|,|METHODS-FA_ps3cl\VMS|,|VMS\METHODS-S_ps3cl|,|METHODS-S_ps3cl\VMS|
022ee5f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b706bdc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf7ffa08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb195e6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e232aaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72119edc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arith_mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geo_mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
