SHA,|MOP|,|VMS|,|VMS\MOP|,|VMS\CLASSES_ps3cl|,|CLASSES_ps3cl\VMS|,|VMS\FINE_ps3cl|,|FINE_ps3cl\VMS|,|VMS\HyRTS_ps3cl|,|HyRTS_ps3cl\VMS|,|VMS\HyRTS-S_ps3cl|,|HyRTS-S_ps3cl\VMS|,|VMS\METHODS_ps3cl|,|METHODS_ps3cl\VMS|,|VMS\METHODS-F_ps3cl|,|METHODS-F_ps3cl\VMS|,|VMS\METHODS-FA_ps3cl|,|METHODS-FA_ps3cl\VMS|,|VMS\METHODS-S_ps3cl|,|METHODS-S_ps3cl\VMS|
74e6a153fb4d170968795c12370ddfb32fb4f650,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fa0d88c44e7c09f98748234449680dc8ed79691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10b45d76e44c8fa92cb3276032227ac35cd13810,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b53a2ff7aeefa7e8ca983d47944b76139eef3006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638bac88cd32714b2d7c98752be88b6635c735c7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8e891600ca0ae163c3ceb951b5f47d5d5d8362a,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5669ac2b01540a470247ec6816a721f2865f534b,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6576c4339ffbbd5150cbf5b2cb16c8b9e253fdb5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5e7f50a61c6302bb838fc0a3d377b5901c6b492,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d169b917d684e1a3b3f5407c6a595ff33471aaf0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cef0b8ca14cb645ce77ef90ad1595eadecb76414,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15a880c9079120b4abb7befabc088c0acaa88098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f31e0d980049ac741814784a83a6eaed3e9bb42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809c8921e2c8488ec713ef162fbfbd97224fb236,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8abc4a2066762fec22ca8bc12dd16476dc8dec2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7af90453824b38fc7985219da54f0332847bca4e,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fb2c18920458e68fe83876d0a8a74d10869d831,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59018e14e94bab81f9fc2d3494fe2daebd6bceb5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1be9fb194576921df39a1e2c9428e9a0ec841ae3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66b59a3a45a5f93c42446d08e605ea382b4935c4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sum,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arith_mean,4.00,4.00,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
geo_mean,4.00,4.00,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
