SHA,|MOP|,|VMS|,|VMS\MOP|,|VMS\CLASSES_ps3cl|,|CLASSES_ps3cl\VMS|,|VMS\FINE_ps3cl|,|FINE_ps3cl\VMS|,|VMS\HyRTS_ps3cl|,|HyRTS_ps3cl\VMS|,|VMS\HyRTS-S_ps3cl|,|HyRTS-S_ps3cl\VMS|,|VMS\METHODS_ps3cl|,|METHODS_ps3cl\VMS|,|VMS\METHODS-F_ps3cl|,|METHODS-F_ps3cl\VMS|,|VMS\METHODS-FA_ps3cl|,|METHODS-FA_ps3cl\VMS|,|VMS\METHODS-S_ps3cl|,|METHODS-S_ps3cl\VMS|
6ab09379ddc735b635b4e5a5c874ea5c88881915,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0c6dc6e95b2d3d943980145542b16c683aebf96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c50cdfa5392b470768c87e53880788f4019cd029,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fa683e5694d896b2a44de09383a248817d7c46a,12,0,0,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
5d75b62f4e3e1c9a1eeeb60e812b769ada3446bd,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df20ccdb51e7ac1619f995b3f3e9ebc34d8ae3b6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71e8fe3d43c598af3bc3aa8334351ea2030da23e,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab8f669977fa3ad9e8bcf052ac210e9f1d3965a2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc3043a32a52ba576d99736f7cd4078fd4b9ee79,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96585d914d012485ec7faf2c93c291c62e2731cb,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1df66ae9c9d6c54f93c1154645540f0aeaa43f58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b364e579b25a05eefde377706c85f81828dd36d2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208d48ff2c6e9abdbc686057b4de5d0fe03bb2f7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477d01cf4c1cd0e81b9c9f0f1dc4276ee19d867f,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7dc04ca38fdf9c77e74d742502c083897ba3bb4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d5ac5618b1dc2399e5eb5310bd068b91dd0c5d8,11,4,0,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7
e9fb243016e7dd58df0b6495d8eb45ed26b90a16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73d1bec7f16698b7b0bc5b1a742f4a7966b09927,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f317f51ec90be7cd7b760b5ac74989fbdf3bc96e,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b12aba32b6f097db9103615c8e3db4dfaa8445bf,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sum,235,16,0,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
arith_mean,11.75,8.00,0,0,9.50,0,9.50,0,9.50,0,9.50,0,9.50,0,9.50,0,9.50,0,9.50
geo_mean,11.74,6.93,0,0,9.17,0,9.17,0,9.17,0,9.17,0,9.17,0,9.17,0,9.17,0,9.17
