SHA,VMS\HyRTS,HyRTS\VMS,VMS\CLASSES,CLASSES\VMS,VMS\METHODS,METHODS\VMS,VMS\MOP,MOP\VMS,VMS\FINE,FINE\VMS
022ee5f5,0,0,0,0,0,0,0,0,0,0
b706bdc0,0,0,0,0,0,0,0,0,0,0
bf7ffa08,0,0,0,0,0,0,0,0,0,0
cb195e6e,0,0,0,0,0,0,0,0,0,0
9e232aaf,0,0,0,0,0,0,0,0,0,0
72119edc,0,0,0,0,0,0,0,0,0,0
