SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
70884f17,160,12.694,0,80,441,3.152,4,0,0
63b11acb,22,7.454,0,51,129,2.703,0,0,0
6cb9ef0d,4,6.078,0,3,6,2.737,0,0,0
99357456,0,3.754,0,0,0,2.735,0,0,0
568edb17,14,6.162,0,1,2,2.759,0,0,0
4eae3a52,23,6.858,0,15,35,2.893,2,0,0
9cf55afe,19,6.856,0,15,34,2.742,0,0,0
b36c822b,6,6.598,0,39,76,2.910,0,0,0
0282d3ab,29,7.616,0,39,78,2.895,0,0,0
46c9bfae,32,7.603,0,39,89,2.743,1,0,0
e05ce19a,32,7.696,0,45,106,2.802,1,0,0
58e9e9e4,19,7.643,0,53,123,2.778,0,0,0
9e4120fd,0,6.143,0,2,2,2.778,0,0,0
788b61cb,3,6.008,0,1,2,2.746,0,0,0
bb62b496,2,6.414,0,6,14,2.758,0,0,0
b9f73275,33,7.092,0,18,49,2.765,0,0,0
00efff7d,43,8.443,0,60,160,2.712,0,0,0
bb854ee1,0,3.740,0,0,0,2.758,0,0,0
1950b4d7,160,10.378,0,59,169,2.829,5,0,0
a6769045,15,7.266,0,51,100,2.798,0,0,0
sum,616,142.496,0,577,1615,55.993,13,0,0
arith_mean,36.24,7.12,0,32.06,89.72,2.80,2.60,0,0
geo_mean,19.09,6.88,0,17.07,38.89,2.80,2.09,0,0
