SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
fafafb09,160,67.804,0,290,0,15.559,2,0,0
65b79fac,0,11.190,0,0,0,14.863,0,0,0
dcd356a7,160,79.222,0,237,0,15.233,2,0,0
1718ec43,0,19.109,0,0,0,15.091,0,0,0
1794f37d,17,29.034,0,237,0,15.155,0,0,0
6bac4efe,160,86.994,0,270,0,15.854,3,0,0
49df0b0c,160,132.404,0,569,0,24.809,3,0,0
35fde0e6,160,143.793,0,578,0,24.563,3,0,0
00ecca08,160,100.824,0,529,0,20.510,2,0,0
1c6d2fc1,15,27.927,0,2,0,20.313,0,0,0
sum,992,698.301,0,2712,0,181.950,15,0,0
arith_mean,124.00,69.83,0,339.00,0,18.19,2.50,0,0
geo_mean,89.93,52.38,0,187.54,0,17.83,2.45,0,0
