SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
fafafb09,160,67.858,0,290,0,15.559,2,0,0
65b79fac,0,11.313,0,0,0,14.863,0,0,0
dcd356a7,160,79.440,0,303,0,15.233,2,0,0
1718ec43,0,19.242,0,0,0,15.091,0,0,0
1794f37d,17,42.332,0,303,0,15.155,2,0,0
6bac4efe,160,86.173,0,330,0,15.854,3,0,0
49df0b0c,160,136.346,0,581,0,24.809,3,0,0
35fde0e6,160,128.904,0,590,0,24.563,3,0,0
00ecca08,160,106.710,0,547,0,20.510,2,0,0
1c6d2fc1,42,79.713,0,181,0,20.313,2,0,0
sum,1019,758.031,0,3125,0,181.950,19,0,0
arith_mean,127.38,75.80,0,390.62,0,18.19,2.38,0,0
geo_mean,102.28,60.34,0,362.50,0,17.83,2.33,0,0
