SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
a51c95783db026cd20d46bd74b96f2c95a71429d,160,9.076,27,27,0,5.453,0,0,0
d1f8470cf3b1aa8624449e90bec3db961459952b,160,7.551,27,27,0,2.782,0,0,0
343e636bda736e2d1596139b5da5fe7a562e2344,160,9.669,27,14,0,2.541,0,0,0
192c9ebd667d4c69e51212ad67015fb062977486,160,8.894,27,3,0,2.994,0,0,0
54a1e5d1d22428c34713bea5ce5acde166a0e004,4,8.008,28,4,0,2.637,0,0,0
48496e6233c0ea81961858cba978d9c5f991f2e8,4,6.847,28,3,0,2.378,0,0,0
52f855926525bfc98ca807c95631ac8efed12782,4,7.032,28,4,0,2.464,0,0,0
fb19114afbeb77d7e60ed03f5bf8201084c13420,0,6.875,29,1,0,2.636,0,0,0
c984455050bd7a3dff0892687db711170d062f2c,0,3.566,29,0,0,3.025,0,0,0
92e7794bdf498f97e25e1114d8a753b2851b42bd,160,10.623,32,29,0,3.395,0,0,0
e8f0072be75e9098e3a6a63f767b01a751abada6,160,52.516,78,75,0,4.253,2,0,0
d8cd52e46b47ebd48785c5715dea25cbd0d4586f,47,30.621,75,30,0,3.835,2,0,0
9bd19b0fcf89fe0e15f9ce9189533b78a87d9233,160,56.749,73,43,0,3.375,2,0,0
c51cc81d9157c99a8970c92e2f6b9c5444148c9b,43,38.472,73,17,0,3.942,0,0,0
74f38d894d7f26c902918ba8c58f82c77c11a18e,43,45.529,73,34,0,3.453,0,0,0
13d5dd5b8a7456fa848ba18aeb59c3abd8e94f93,44,39.864,73,64,0,3.494,2,0,0
d33e6c912d23d88887060afcc531d7059db763a6,45,40.561,73,73,0,3.841,2,0,0
4513571acf4b8ae5c0a7665ab4108de0440b23b5,37,37.662,74,20,0,3.972,0,0,0
4a59a21be1fe6174026ea6ffca8d8a00ce3fecd1,45,39.687,75,64,0,4.365,2,0,0
f79a6ca5b36429b801eec501fee6e7d056cf2528,44,44.116,74,17,0,3.497,0,0,0
sum,1480,503.918,1023,549,0,68.332,12,0,0
arith_mean,82.22,25.20,51.15,28.89,-nan,3.42,2.00,-nan,-nan
geo_mean,48.45,17.79,45.68,17.01,-nan,3.34,2.00,-nan,-nan
