SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
cbb51e2d,0,74.188,0,0,0,5.844,2,0,0
9102da6e,0,2.646,0,0,0,5.536,2,0,0
1dee974c,0,2.666,0,0,0,5.481,2,0,0
e0438f71,0,2.684,0,0,0,5.522,2,0,0
884b179f,0,6.631,0,0,0,5.510,2,0,0
593ba0b4,0,2.674,0,0,0,5.512,2,0,0
b7277646,0,2.743,0,0,0,5.532,2,0,0
4a8f6870,0,2.698,0,0,0,5.557,2,0,0
9495fd78,0,2.718,0,0,0,5.563,2,0,0
sum,0,99.648,0,0,0,50.057,18,0,0
arith_mean,0,11.07,0,0,0,5.56,2.00,0,0
geo_mean,0,4.30,0,0,0,5.56,2.00,0,0
