SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
45a3ce9e,160,84.093,0,385,3419,12.628,7,0,0
0a493aa0,0,22.733,0,0,0,10.559,0,0,0
48785dd5,15,22.259,0,5,37,10.487,0,0,0
505b4ce9,0,18.009,0,4,7,10.509,0,0,0
bd37aeab,1,19.580,0,47,203,10.295,0,0,0
ba97e03e,0,25.196,0,0,0,10.242,0,0,0
fb4889ee,0,17.415,0,1,1,10.239,0,0,0
ea51f46c,25,20.694,0,1,2,10.593,0,0,0
892fab2d,27,21.262,0,1,3,10.344,1,0,0
f3ac761c,3,21.272,0,266,3094,10.631,0,0,0
4a2df35c,0,18.817,0,12,43,10.201,0,0,0
91015e23,160,78.362,0,266,3097,10.198,8,0,0
ca9d3815,0,17.518,0,4,11,10.387,0,0,0
b78a29ae,0,18.313,0,268,3175,10.665,0,0,0
87a81d20,0,24.208,0,0,0,10.649,0,0,0
170c5c6d,3,19.537,0,5,24,10.612,0,0,0
259ea0d6,33,21.971,0,269,3184,10.682,0,0,0
403ce329,0,17.750,0,89,464,10.773,0,0,0
a118e796,160,84.062,0,2,6,10.084,9,0,0
1c0d7b81,160,79.513,0,12,49,10.082,9,0,0
sum,747,652.564,0,1637,16819,210.860,34,0,0
arith_mean,67.91,32.63,0,96.29,989.35,10.54,6.80,0,0
geo_mean,24.57,26.78,0,17.14,78.46,10.53,5.39,0,0
