SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2ce183df,160,469.774,52,52,0,0,0,0,0
d5ecd6a6,0,5.836,52,0,0,0,0,0,0
11b2eca3,56,561.691,53,52,0,0,0,0,0
5aebde5b,51,11.319,53,51,0,0,0,0,0
sum,267,1048.620,210,155,0,0,0,0,0
arith_mean,89.00,262.15,52.50,51.67,0,0,0,0,0
geo_mean,77.02,64.61,52.50,51.66,0,0,0,0,0
